App,Review,Rating,Date,Price (?)
Ola,"no cab driver is available on this idiot app, neither mini nor auto. You just make Electric scooters which blast , you are good in that",1,2026-03-24 00:00:00,282
Ola,Nice service now a days,5,2026-03-24 00:00:00,298
Ola,I've booked an ac cab but when the cab arrived driver is then saying ac is not working he didn't informed this before picking up and there is no resolution even after complaining,1,2026-03-24 00:00:00,162
Ola,useless app and its owner,1,2026-03-24 00:00:00,137
Ola,"worst app, driver mistake, levy charges, driver denied, levy charges driver not picking call, levy charges driver moved in wrong direction, levy charges any thing, levy charges to customer.",1,2026-03-24 00:00:00,203
Ola,"l have not cancelled ride, u charge 10rs for it pls look Into that",4,2026-03-24 00:00:00,123
Ola,"it's the worst app, always makes me stand for atleast half an hour with riders cancelling everytime and always the most expensive",1,2026-03-24 00:00:00,55
Ola,Ola service is good but price is more.,4,2026-03-24 00:00:00,88
Ola,thank-you,5,2026-03-24 00:00:00,290
Ola,"OLA maps is worst it takes you to different location and there you end up seeking help to driver and saying that you actually booked for correct location and believe me some cab drivers here behavior is worst. App eighter take long time to book with high price than Uber or driver gets assigned to you after you reach your destination getting cab from Uber, TBH OLA needs to be more better than UBER and NAMMA YATRI at least the UI is excellent and easy option to cancel the ride if it takes long",1,2026-03-24 00:00:00,154
Ola,Always provide me excellent service.,5,2026-03-24 00:00:00,171
Ola,"I observed that, from Google maps why can't users share location to ola app? please fix this.",3,2026-03-24 00:00:00,167
Ola,"The price shown while booking Ola, the price at which I book the cab, at the end after getting down from the car, the driver takes 65/- more than that. At the end it can be seen that it is parking or toll charge. But the cab did not cross any toll or stop at any parking. If 65/- always more is to be taken, it should be shown before booking. This is very bad. It happened to me two days in a row. otherwise, the service is good. But sometimes it takes a long time to book. That's annoying.",2,2026-03-24 00:00:00,246
Ola,Extremely pathetic experience. no proper customer support,1,2026-03-24 00:00:00,66
Ola,nice rider,5,2026-03-24 00:00:00,70
Ola,"I booked a ride on the Ola app where the initial fare showed ?171. The driver asked for ?30 extra before the ride, saying it was necessary, so I agreed as I needed to reach my destination. However, after completing the trip, the fare updated to ?195 in the app, but the driver still charged me ?225. This is completely unacceptable and unprofessional behavior. Drivers should strictly follow the fare shown in the app and must not demand extra money from passengers. Such experiences break customer",1,2026-03-24 00:00:00,119
Ola,Good service but some times take more time for booking,4,2026-03-24 00:00:00,172
Ola,poor service ola,1,2026-03-24 00:00:00,218
Ola,very good response.????,5,2026-03-24 00:00:00,160
Ola,"worst customer care i have ever seen, no response on raised concerns",1,2026-03-23 00:00:00,285
Ola,worst,1,2026-03-23 00:00:00,90
Ola,very poor,1,2026-03-23 00:00:00,193
Ola,maximum driver extra dimand amount,1,2026-03-23 00:00:00,186
Ola,good sarvesh,5,2026-03-23 00:00:00,168
Ola,this app is too useless. there are no drivers available at all no matter what time is it. I'm using this app since 2024 and still it doesn't make me satisfied. I don't even want to give it a star too I'm just doing little favour . this app is trash. do no use this app if you want any ride for emergency. improve it as fast as I can. thank you,1,2026-03-23 00:00:00,252
Ola,"incorrectly was charged canceled fee, when contacted help was told to send email, sent email but no response months pass by. just removed app from playstore",1,2026-03-23 00:00:00,117
Ola,excellent ??,5,2026-03-23 00:00:00,289
Ola,"Very Bad app, Captains on this app are very rude and demand ?40 extra charge from passengers and is happened to there id, they simply use another phone number and use this app, but the pessangers had to suffer more just because of them, instead of this I personally recommend Uber or rapido, I want this app to get ban immediately. Now I just want my money back and the captain refused to pay it back so now how do I get my money back.",1,2026-03-23 00:00:00,133
Ola,bery bad i needed ride urgently. but rider asking for extra money. ride was 550rs but drivers asking for 900 to 1200rs. scam riders,1,2026-03-23 00:00:00,186
Ola,Maintained Vechile and Driver Attitude is Good,5,2026-03-23 00:00:00,180
Ola,very foolish app,1,2026-03-23 00:00:00,263
Ola,very bad experience the driver never received the call and then canceled the booking after receiving the call,1,2026-03-23 00:00:00,160
Ola,"unable to get invoice for my rides, other apps promptly giving",1,2026-03-23 00:00:00,121
Ola,Very disappointing experience with Ola. Drivers are refusing to go by app fares and instead demanding ?25/km in cash. This completely defeats the purpose of using the app. It feels unsafe and unregulated. Strict action is needed against such practices.,1,2026-03-23 00:00:00,55
Ola,Ride booked from app should follow app fare,1,2026-03-23 00:00:00,141
Ola,"First, tell me what the point of your app even is. Most of the time, riders don’t accept requests, and even when they do, they start asking for extra money. What exactly am I supposed to do in this situation? Your competitors like Uber and Rapido work far more reliably and in a much better way. Why can’t your service do the same?",1,2026-03-23 00:00:00,257
Ola,it takes to long to confirm,1,2026-03-23 00:00:00,52
Ola,superb,5,2026-03-23 00:00:00,274
Ola,good ?? app,4,2026-03-23 00:00:00,186
Ola,ola auto is scamme ..first they asked 170rs and then 220 and finally asking 250rs ..and they are behaving like goons..fighting like rowdies..cheap ola drivers..,1,2026-03-23 00:00:00,85
Ola,Good service for thanks,5,2026-03-23 00:00:00,125
Ola,bhot bekar aap,1,2026-03-23 00:00:00,189
Ola,worst app and of no use because the driver just act like the other local drivers who will ask you where to pick up where you want to go even after confirmation for the ride. then take more than 30 mins to come but the app will continuously show 6 mins and if you call the driver he will say that location is far away I won't get any passenger coming back so you have to book both rides which is 600 rupees where I had to give 200 on confirmation. do not consider this app for emergency,1,2026-03-23 00:00:00,129
Ola,In Pune Driver Asking For PAY BY Meter DHANRAJ MADHAVRAO NAIK MH14 MT 0942 PLEASE ARRANGE HONEST STAFF,2,2026-03-23 00:00:00,217
Ola,easy to ride and safe,5,2026-03-23 00:00:00,218
Ola,bad services,1,2026-03-23 00:00:00,79
Ola,Happy,5,2026-03-23 00:00:00,120
Ola,"very bad services , I have travel many times but I am not getting any invoice, I don't know why they are doing these types of things , it's urgent to get invoice so please help me",1,2026-03-23 00:00:00,111
Ola,bekar Hai per kam ke samay per chalta hi nahin hai,1,2026-03-23 00:00:00,215
Ola,"Ola does not have any control on their riders be it Auto Rickshaw or a four wheeler cab in Pune. These riders have their own fare table, for Auto Rickshaw they are charging 17rs per km and for four wheeler cab 22rs and 25rs per km depending on the a/c usage. The service has gone from worst to pathetic.",1,2026-03-23 00:00:00,232
Ola,"prebook doesnt work. people, beware if you're planning any time sensitive activity. not reliable at all. and customer support is not so solution oriented. reply: what assistance will you provide now? I had pre booked ola for my early morning flight. it didn't even assign a driver till the pick up time had expired.",1,2026-03-23 00:00:00,242
Ola,the drivers are unprofessional,1,2026-03-23 00:00:00,130
Ola,very worst experience on outstation and ola costumer support from olacab. i travel delhi to dehradun on 20 march I was traveling 250 km nearly and I have to pay 7400 which is more than 2 times than normal fare(2800 in market). on ola also show 2700 but after completing my travel on ola itself jump to 5667 which is more than twice. i payed aditional toll tax + State allowance for up and utrakhand nearly 1500. other ola driver said me that we can increase distance covered by using thirty app.,1,2026-03-23 00:00:00,77
Ola,very bad app experience and they didn't credit money of canceled(Driver cancel) ride.,1,2026-03-23 00:00:00,204
Ola,ola electric very very bed delivery system and all ola service system my big mistake buy ola electric,1,2026-03-23 00:00:00,294
Ola,"I bought an ola S1 Pro electric in Feb 2025 and still they haven't got the RC, the OLA guys are not even pro active to register the vehicle with RTO. if the vehicle is caught by a traffic police will OLA pay my fine? most incompetent team when it comes to resolving customer queries.. every time I call and connect they have only one answer that they will update and no one calls and updates. it has been an year doing follow ups",1,2026-03-23 00:00:00,107
Ola,super driver,5,2026-03-23 00:00:00,59
Ola,good journey,4,2026-03-23 00:00:00,189
Ola,drivers are demanding more cost,2,2026-03-23 00:00:00,187
Ola,"Ola riders are telling me that they don’t get return trips quickly. I will go to Ola (the company), and they should take some action regarding this.",1,2026-03-23 00:00:00,127
Ola,not accurate,1,2026-03-23 00:00:00,165
Ola,booking ke baad apke cab & auto driver zyada paiso ki demand karte hai aur booking cancel karne ko bolte hai khaaskarke kota rajasthan me aur yahi baat ladies customer ke naam se agar ola cab ya ola auto ke paas booking aati hai toh woh jaldi se location par aa jate hai Gents & Ladies me itna antar kyu karte hai aapke ola cab & ola auto driver kota rajasthan me,1,2026-03-23 00:00:00,252
Ola,outstanding,5,2026-03-23 00:00:00,129
Ola,???? nice,5,2026-03-23 00:00:00,100
Ola,"full of scammer drivers. customer care is not useful in any case. after the review ola commented on this review and ask me to contact in messenger to discuss the problem, but after telling them everything they still didn't took any step. don't use OLA",1,2026-03-23 00:00:00,289
Ola,"Worst app. Every time I book a ride, drivers ask me to book them personally when I say I won't book personal they simply say to cancel it or they themselves cancel the ride.. This happens every time, my friends my relatives.. .everyone is facing this Fix this, or stop the service if drivers won’t follow it. Even we can't reach ur customer support as it always shows technical issue going on",1,2026-03-23 00:00:00,123
Ola,"I also use ola but it is necessary to have KYC of the user, be it driver or customer, because a lot of fraud is happening in it and this is for all the companies.",1,2026-03-23 00:00:00,206
